timestamp,open,high,low,close,volume
2021-04-12,75.2500,76.1850,75.2000,76.1200,10634896
2021-04-09,75.3500,75.6900,74.9000,75.5800,13285733
2021-04-08,74.2700,75.5300,74.1500,75.2800,13507957
2021-04-07,73.6000,74.1800,73.4500,74.0700,12356770
2021-04-06,73.6200,74.6500,73.1600,74.2800,14699810
2021-04-05,72.1900,74.8950,72.0600,74.1600,25010153
2021-04-01,70.4600,71.8300,70.3350,71.8100,13228748
2021-03-31,70.7000,71.1000,69.9100,70.1700,9971736
2021-03-30,70.8300,71.0500,69.9500,70.5500,12000182
2021-03-29,70.2100,72.3300,70.1700,71.1300,15183697
2021-03-26,68.5700,70.3700,68.2800,70.2500,12617298
2021-03-25,66.9600,68.7300,66.7600,68.6300,14844716
2021-03-24,67.1100,67.4050,66.7400,66.8300,11391115
2021-03-23,66.3300,67.9400,66.3300,67.2700,12390136
2021-03-22,66.2200,66.5200,65.8600,66.3200,10263671
2021-03-19,66.7900,66.8350,65.9550,66.2600,30963637
2021-03-18,66.4700,67.0050,66.0900,66.7400,13751415
2021-03-17,66.8000,66.8500,66.1600,66.2200,11892394
2021-03-16,68.0000,68.0700,66.6800,66.8500,14512509
2021-03-15,66.9500,67.7800,66.9000,67.7300,8921150
2021-03-12,66.9600,67.8700,66.4500,67.1600,11606331
2021-03-11,67.6500,68.1000,65.4300,67.4100,38095367
2021-03-10,73.5000,73.6200,71.5000,72.1200,21378578
2021-03-09,72.4000,73.2200,72.0000,72.6400,17296384
2021-03-08,70.4700,72.9350,70.1000,72.1600,23300493
2021-03-05,67.3101,71.7200,67.3101,69.9700,34211451
2021-03-04,66.6750,67.3100,65.3100,65.6100,19951123
2021-03-03,66.2500,67.5400,66.2000,66.9100,15827615
2021-03-02,66.1500,67.4200,66.0000,66.6600,13282034
2021-03-01,64.9500,66.7300,64.7700,66.1700,11758868
2021-02-26,65.5400,66.2800,64.5000,64.5100,20357528
2021-02-25,64.6400,66.3600,64.5850,65.3000,15294618
2021-02-24,64.4900,65.1500,64.0800,64.7000,10609343
2021-02-23,64.4200,65.2200,64.0500,64.5000,18175420
2021-02-22,62.8500,64.9697,62.2800,64.4500,20834464
2021-02-19,62.2600,62.3600,61.0750,61.1300,10905120
2021-02-18,61.8100,62.2050,61.6600,62.0700,6262831
2021-02-17,61.8300,62.1500,61.3600,62.0900,6234513
2021-02-16,63.1100,63.2600,62.1000,62.1400,7526113
2021-02-12,62.3200,63.1200,62.3100,63.0800,6663628
2021-02-11,63.5600,63.9666,62.2800,62.7000,7690915
2021-02-10,63.8400,63.9000,62.9300,63.2700,9574591
2021-02-09,63.0800,63.8450,62.9100,63.6700,5433736
2021-02-08,63.7900,63.8700,62.8350,63.1100,7003488
2021-02-05,63.5000,64.0650,63.2800,63.6000,9170225
2021-02-04,62.4800,63.3900,62.2500,63.3500,9928668
2021-02-03,62.1800,62.7500,61.9800,62.1700,9933501
2021-02-02,61.8800,62.9200,61.7950,62.3700,10505806
2021-02-01,60.9200,62.0100,60.7400,61.5100,10553525
2021-01-29,61.1600,61.5000,60.2050,60.4300,11451806
2021-01-28,62.5500,63.2400,61.1700,61.2200,11166414
2021-01-27,61.4000,63.1800,61.3700,62.5500,14789029
2021-01-26,61.0600,62.0400,60.8400,61.8000,8186548
2021-01-25,60.3800,60.9450,59.7700,60.9000,8524722
2021-01-22,60.9400,61.1500,59.7400,60.3600,9897003
2021-01-21,61.6500,61.8500,60.9200,61.2100,6951250
2021-01-20,61.3700,62.0250,61.1450,61.5600,7025010
2021-01-19,62.1000,62.2900,61.1000,61.2900,8903369
